,t2xco2_index,t2xco2_dist,fosslim,scenario_pop_gdp,scenario_sigma,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,emdd,Utility 2105,Disutility 2105,Intratemporal consumption Gini 2105,Intratemporal damage Gini 2105,Temperature overshoot 2105
129,60,1,8167.876332865841,4,2,1,1,1,0.5206849513658006,11259.940459479962,24.195545424637903,0.2835567620464422,0.6264710484634705,0.0
130,409,1,12206.709372957463,4,1,1,1,1,0.5999998871224114,11160.824309502575,49.343967910632905,0.28520309707652985,0.5610031862140116,6.0
131,290,0,12392.902581819593,1,1,1,2,1,0.5900129374250109,11180.697643194422,45.45375766056519,0.28492692225174204,0.5680175658778279,5.0
132,465,0,10563.363104158336,5,1,0,1,1,0.5999998240334086,11226.43953153898,42.11776245268571,0.2843177259218625,0.5810428203906258,4.0
133,121,1,11829.978516587156,2,0,1,1,1,0.5999999999999722,11282.252185481502,23.074636315492278,0.2830004837858484,0.6848019639939027,0.0
134,930,1,11925.319388479895,5,1,1,1,1,0.5635327677600721,11279.109487780946,21.429468605697465,0.2830905212509054,0.6704116797330378,0.0
135,823,2,11704.798885270407,1,1,0,1,1,0.5999999994755663,11058.178799480429,62.918228901487225,0.2865352691116203,0.5454276021758436,7.0
136,683,2,8740.32447702485,1,1,0,1,0,0.5999999999999991,11313.064326153346,23.152425642466195,0.28268515878631106,0.6844122178770213,0.0
137,804,1,4625.669934014347,2,1,0,1,1,0.5999999997427301,11257.428282287203,36.020765586002625,0.28378215955149855,0.6031444855229158,0.0
138,457,0,5204.949517020531,2,0,1,2,1,0.5984265947638856,11125.556209981341,53.712769452780165,0.2856820225907491,0.555078660136203,6.0
139,21,1,13070.206409265831,4,1,1,1,1,0.5999999999886494,11188.023275198391,45.410690058309896,0.28482052722578177,0.5710249859324416,5.0
140,407,2,9985.402726317667,5,2,1,1,1,0.5999655374659264,11210.214327479222,41.749173663586866,0.284479600224031,0.58200099501942,3.0
141,320,2,8722.90486742453,4,1,1,1,1,0.5999999999830866,11278.718887623882,24.695926475571476,0.28310111512695624,0.6690635546712002,0.0
142,116,1,8656.322963850873,2,0,1,1,1,0.5919937711114962,11245.564940742015,33.77283071130233,0.2838550742795776,0.6090462295536921,0.0
143,977,0,5701.432879684624,1,1,1,2,1,0.5999973794342481,11237.389206824058,36.454602501633595,0.2840111784545174,0.601155075821267,0.0
144,12,1,7129.605146308566,4,1,1,1,1,0.5999999999737129,11256.938519264415,31.74155461136978,0.28362197403576467,0.6223893640651588,0.0
145,63,0,8147.514377217273,4,1,1,1,1,0.5999999999999993,11224.439455197782,39.1184769496697,0.28424284202519284,0.5910175791119513,0.0
146,393,1,12929.618935102348,5,1,0,1,1,0.5999999999908089,11148.045151949107,53.457804869144425,0.2854341667912464,0.5560025772993709,6.0
147,558,0,11900.274878350676,2,1,1,1,0,0.5997559891667701,11303.1914103177,22.405862792192316,0.28276760441985715,0.6931290842981568,0.0
148,521,0,12796.204233222556,1,1,1,1,1,0.5999999472559511,11270.785952499804,27.59493573246986,0.2833051159758809,0.6464178272094764,0.0
149,161,1,11260.754347902795,2,1,0,0,1,0.5999999998674221,11289.334075214629,27.345310937864166,0.2830987379850359,0.6484059558486457,0.0
150,482,0,11837.907257541521,2,1,1,1,1,0.5988493151334616,11223.162660828388,39.24154517510508,0.28426478761630175,0.5901277750546525,0.0
151,399,1,9879.173400249503,5,0,0,1,1,0.5999961859019513,11294.60357119884,25.432862802451705,0.2829639397805508,0.663076439273554,0.0
152,92,0,11755.38259239132,1,1,0,1,1,0.5999999999967591,11210.599240465937,44.763535664272666,0.28456239143276907,0.5730534346428082,5.0
153,900,1,13258.70481594661,1,1,0,1,1,0.5999999999999973,11237.99217956994,40.01195048832838,0.28412822139040256,0.5880683069914543,1.0
154,407,0,4490.429498907525,1,1,0,1,1,0.5999999978143677,11233.366977397773,40.87526245403076,0.2842053469143824,0.585113878156346,3.0
155,379,1,7914.783425253799,0,0,1,1,1,0.5999996634204364,11185.882470628152,45.7397910529447,0.2848518559902177,0.570117078503191,5.0
156,961,2,7121.093644126033,4,1,1,1,1,0.5999999824901062,11172.752939435195,47.68188233754995,0.28503938189727906,0.5650297602610206,6.0
157,506,1,7267.692642751648,4,1,0,1,1,0.5999999999918426,11102.257255507735,58.600211068071026,0.2860113416991081,0.5492130905638041,7.0
158,207,0,5181.939117502909,2,1,0,1,1,0.5999999998817531,11288.459125004432,27.64295588237313,0.28312032108835117,0.6462707663164702,0.0
159,359,1,7033.995193221665,4,1,1,1,1,0.5999999997311933,11282.88239385068,22.69392700476987,0.28298075959584934,0.6891959798444847,0.0
160,2,0,9751.536086578688,4,1,1,1,1,0.5999999999999993,11268.681894007872,28.287393380988675,0.2833561341110212,0.6415626929811843,0.0
161,985,1,13179.858021539258,2,1,0,2,1,0.5999999985421371,11239.481364639423,39.727764562530204,0.28410300606485045,0.5890638905703989,1.0
162,826,2,12220.417715629437,4,1,1,1,1,0.5760283610578131,11270.349776040055,25.51361830754899,0.2833157886159592,0.6453866926854886,0.0
163,643,1,13060.026537214093,2,1,0,0,1,0.5999999998824903,11286.334338286908,28.34560855735568,0.2831718728164373,0.6413544978847182,0.0
164,980,1,11630.55538822636,1,1,1,1,1,0.5999999999990998,11272.225416015453,27.105029437069554,0.28326952234185976,0.650002876195384,0.0
165,960,1,8400.526170165625,4,2,1,1,1,0.5999999999999791,11259.160250389405,31.133320152866837,0.28357387643446774,0.6253842813117295,0.0
166,614,1,9427.840122434356,2,0,0,2,1,0.5957922388074368,11193.442446255907,46.92155164734251,0.28481135477965935,0.5660023521466141,6.0
167,210,2,10214.428112530686,2,1,0,1,0,0.6,11098.167321716139,60.5938422254853,0.2860736054761764,0.5470160168408795,7.0
168,207,0,9128.651748124068,2,1,1,1,1,0.5956968481110947,11270.696951658736,27.204285065591513,0.2833072978902681,0.6462061709444681,0.0
169,842,2,11137.973605398995,2,1,1,2,1,0.5600809391599939,11228.564210541244,34.38223739212205,0.2841709064527971,0.5940169331880844,0.0
170,823,2,12570.253999546021,2,1,1,1,1,0.5999999999992396,11038.934848146866,62.876360650890305,0.28674083001447204,0.54533443219793,7.0
171,857,2,11838.456245807456,2,1,0,1,1,0.599998950920854,11025.79185751751,65.79426369927143,0.28689367649894315,0.5431089176327869,7.0
172,966,2,11235.766933533467,4,1,1,1,1,0.5833826814526747,11283.964974397692,20.518884156054277,0.28294460696258833,0.6985139873341475,0.0
173,359,1,12663.050541457264,5,2,0,1,0,0.599999999670598,11312.821407528563,23.304186380006936,0.2826927771597143,0.68261376795017,0.0
174,381,1,7748.563285785034,0,1,0,1,1,0.5999999759989906,11203.81414438257,45.825410581549306,0.2846626024519874,0.57009078884346,5.0
175,376,0,12939.69917916681,4,2,1,1,1,0.5999999999931174,11220.065151824474,39.957384048789116,0.2843174265083128,0.58804005399263,1.0
176,115,2,6561.720393197305,4,1,1,1,0,0.5999999991866376,11018.316494210241,66.73945275043725,0.28697402596436244,0.5422758066947931,7.0
177,734,1,13436.811595679095,1,1,1,1,1,0.5999999999999978,11275.034518791887,26.10652606835851,0.28319832827930025,0.6575877415335484,0.0
178,944,0,11515.802219634885,1,1,1,1,1,0.5695134489920279,11234.89624901716,33.950310393530785,0.28405715786512564,0.5990299732861838,0.0
179,221,1,8473.223790567497,4,1,1,1,1,0.5999999999999992,11208.5593520342,42.04305554563259,0.2845061245708761,0.5810668746593397,4.0
180,121,1,11228.666312612924,1,1,1,1,0,0.6,11301.236870747123,23.685497776889378,0.2828297505100981,0.6780898697333431,0.0
181,716,1,7250.8291500002615,4,1,1,1,1,0.5999989335037608,11206.686988722067,42.36745594762856,0.28453589980211913,0.5800353869504408,4.0
182,257,2,11223.32481879493,1,1,1,0,0,0.5999999999999999,10978.507696034616,69.92317984364024,0.28739191526059243,0.5400760952487013,7.0
183,168,0,10792.400187375873,2,1,1,1,1,0.5943232697738173,11276.636332903983,24.97402092265708,0.28315663240474537,0.6622389318810921,0.0
184,182,0,5918.469819683677,1,1,1,1,1,0.5999949972596942,11102.266256106945,56.53923883503274,0.2859840547260353,0.5520013338597866,7.0
185,766,0,8321.752651591338,4,1,1,1,1,0.5999999999999996,11202.84823578694,43.0210934263106,0.2845961994428334,0.5780005531224965,4.0
186,673,1,9310.91209425895,1,1,1,1,1,0.5999999999999646,11218.785918123565,40.19762275932779,0.2843389252032363,0.5872059118001182,2.0
187,331,1,7708.006382053601,0,1,1,1,1,0.5918519696947284,11178.206544362241,46.01528155171471,0.284962451907892,0.5670498317962971,5.0
188,506,1,8355.07184106492,4,2,1,1,1,0.5741412087977903,11083.305576564115,56.027011116379,0.28621365471927956,0.5490965977550608,7.0
189,344,0,7111.510800945028,1,2,0,1,1,0.5999999993785902,11201.197751067564,46.22478007949758,0.2847006594953754,0.5690140724688196,5.0
190,16,1,13074.253168877542,4,1,0,2,1,0.5999998653291887,11218.899553990872,43.40847236128067,0.28443617139405,0.577032899786259,4.0
191,398,1,11394.690060362034,4,1,1,1,1,0.5999999999932861,11264.018663870107,29.73434874389468,0.28346528452289016,0.6324728234458304,0.0
192,714,0,8493.994469596071,0,1,1,1,1,0.5999988756000614,11257.559509084173,31.573286061543765,0.283608594372581,0.6232089737261968,0.0
193,701,1,13231.106607615591,1,1,0,1,1,0.5999999999774486,11278.175007372192,30.82023389027661,0.2833597006483687,0.6271714975767447,0.0
194,626,1,10293.254893983822,2,2,1,2,1,0.5999999491140464,11267.144175750733,28.777136387124422,0.28339270194713123,0.6381920107597169,0.0
195,21,0,9145.340110800531,2,1,1,1,1,0.5999999999999999,11278.134839208627,24.928614686734992,0.283116843275917,0.6670943607474497,0.0
196,708,1,8239.851054486893,4,1,1,1,1,0.5999999999570711,11244.644845835055,34.820555602655986,0.2838730773071084,0.6080917853807883,0.0
197,464,1,10744.150581361668,2,1,0,1,1,0.5999999999999933,11282.761906093105,29.469087834345476,0.28325597756308063,0.6340692900496889,0.0
198,118,2,12955.256748146947,2,1,1,1,1,0.5999646986512099,11064.997811627516,60.40410619802382,0.2864287114673344,0.5471196627726738,7.0
199,444,2,9208.55659720201,4,1,1,1,1,0.5999999999721275,11266.894336279,28.855490216876206,0.28339858829086656,0.6376576827063465,0.0
200,517,1,9165.79978554703,1,0,0,2,1,0.5999999999940129,11277.556129036593,30.99557844576562,0.2833733579664378,0.626294831864751,0.0
201,530,1,10863.197311056812,4,1,1,1,1,0.5999999998777213,11232.473385543071,37.5006243200879,0.2841011808229509,0.5970493494427749,0.0
202,719,1,7392.849553939796,1,1,1,1,1,0.5999998856124739,11084.097797370112,58.47908070416625,0.2862042074613891,0.5492083835720106,7.0
203,825,1,4839.966015441583,4,2,1,2,1,0.5999658049565163,11233.653388355222,37.25005743139432,0.28407982014294136,0.598003873430156,0.0
204,642,2,10982.024662435842,1,1,0,0,1,0.5999996570721017,11252.858262849979,37.019737562182755,0.2838671170876645,0.599139330447943,0.0
205,127,1,6137.389287535235,4,1,1,0,1,0.5999999999999996,11192.832176845288,44.657354743096356,0.28474915382458205,0.5731473633797926,5.0
206,307,0,11040.305085657144,4,0,0,1,1,0.599999999985944,11108.737653542124,57.91755878727562,0.28593366188086944,0.5501515992912814,7.0
207,347,1,6894.008183775375,2,1,0,1,1,0.5992861146108276,11298.8504989197,23.5969718525702,0.28284748205481386,0.6787211228537803,0.0
208,687,0,11746.702579387666,1,2,1,1,1,0.16233251407271762,11243.573974759178,13.651566406392943,0.28389388535412785,0.6070014701109521,0.0
209,376,2,11894.347958049599,2,1,1,1,1,0.5969337229736539,11256.885120849829,31.44065910353503,0.2836231187381155,0.6223191391234619,0.0
210,378,1,10651.549379454256,2,1,1,0,1,0.5999999999983034,11249.420623830458,33.67626667630996,0.28377832269289643,0.6132337421506995,0.0
211,608,0,12275.558794164344,2,1,0,1,1,0.5999983818931268,11170.37712749789,50.617605889687574,0.2851330998115458,0.5600007226156873,6.0
212,881,0,8999.403091290966,5,1,0,1,1,0.5999999999398826,11193.51879710567,47.36664708069861,0.28481027878097775,0.5660307269807066,6.0
213,201,1,7888.470210772377,1,1,1,1,1,0.5999999911604604,11108.591831486916,55.837991561630254,0.2859057392182903,0.5530745318004122,7.0
214,264,0,12426.394946132947,4,1,0,1,1,0.5999998100257621,11236.594400590971,40.27585774361551,0.284151716166262,0.5871539642367192,2.0
215,143,1,8341.607103003857,2,0,1,1,1,0.5860997998079626,11200.975395988415,41.86259106562849,0.2846252675800565,0.5770448520567794,4.0
216,411,0,9724.342395012744,1,1,1,1,1,0.5999999849324147,11148.82468117171,50.98132734323434,0.2853706759596559,0.5590596074805569,6.0
217,817,2,8343.085783069191,2,1,0,1,1,0.5999999914292936,11301.941153426502,21.7004147943551,0.28274868256454233,0.9163317364104869,0.0
218,939,1,9657.173191272022,4,0,1,1,1,0.5999999999999996,11245.858556110958,34.53531401618698,0.28384930458848673,0.6093543152946046,0.0
219,12,0,7356.707167840936,4,2,1,1,1,0.5999999999879876,11238.594135911244,36.191357486764986,0.28398869658521514,0.6022156610747625,0.0
220,869,1,11096.697905126983,2,1,1,1,1,0.5999999999999982,11180.887377876947,46.493753931469385,0.28492420035712257,0.5680922590969331,5.0
221,677,2,9548.359165922542,4,0,1,0,0,0.5999999999971949,11302.853029253318,22.67581529718141,0.2827789946784872,0.6900572643543051,0.0
222,938,0,8636.506839279737,4,1,1,1,1,0.5999999999999993,11274.640508335378,26.250217859532977,0.28320845855731136,0.6564836985205149,0.0
223,923,1,9670.588379936136,2,1,0,1,1,0.5999999999999993,11138.791218784994,54.561996005839255,0.28555170886328124,0.5540974063359989,6.0
224,551,1,7152.108546550198,4,1,1,1,1,0.5999999975074103,11241.593166266386,35.52217961963659,0.2839319744993876,0.6050407379332164,0.0
225,262,2,11746.02578235007,1,0,1,1,1,0.5999999999941603,11201.228596144825,43.292246586333626,0.28462135077996603,0.5771726898739065,4.0
226,703,0,9121.163295548644,4,1,1,2,1,0.5999999999998635,11264.367616126594,29.629863382493674,0.2834572919745729,0.633012946446469,0.0
227,913,1,8659.524118021247,2,1,1,1,1,0.5999999999994982,11169.915746763143,48.085485356167695,0.2850788572097583,0.5640249850163443,6.0
228,657,1,11353.54608647287,2,1,0,1,1,0.5999999999999981,11275.235813833398,31.639627707507753,0.28342389615832975,0.6231128783190775,0.0
229,271,0,12323.192077125852,4,1,1,2,1,0.5999999999996237,11248.332896814396,33.942179298364884,0.2838001951904398,0.6120205414155345,0.0
230,947,2,4127.20217294444,4,1,1,1,0,0.5999999999896474,11058.621651760346,63.21204488801,0.2865315287451435,0.5450329533528895,7.0
231,21,2,11994.66783448519,1,2,1,1,1,0.5650362268718424,11260.287662741046,27.533756687499295,0.28354910737652445,0.6269607520473205,0.0
232,956,1,10259.418436831671,0,1,0,1,1,0.5999999999694827,11261.459115799216,35.102531311515996,0.28370506182746663,0.6070790559496426,0.0
233,820,0,13023.100719424081,4,1,1,1,1,0.5963945999989516,11175.631600844397,46.87522736828121,0.28499896798498126,0.566081737586976,5.0
234,359,1,10136.925079973445,4,1,1,1,0,0.6,11301.915641186986,23.294355182346354,0.28280907875230255,0.6825820555396444,0.0
235,760,2,11412.919257800211,4,1,1,1,1,0.5999999945473583,11190.415476938044,45.03840428524777,0.2847851803822892,0.5720652130099213,5.0
236,524,0,9511.11007273189,2,1,1,1,1,0.6,11254.348397658814,32.428474465979725,0.2836769119403966,0.6190731936543434,0.0
237,247,0,8629.380180628687,1,1,0,0,1,0.5999983803329223,11157.064744396623,52.344561177326014,0.2853173080481871,0.5580038463490143,6.0
238,258,1,10537.759915190321,2,1,1,0,1,0.5879652215903741,11252.670228150124,31.64065580271256,0.28371188958685,0.6170185194069955,0.0
239,499,1,8588.396718464412,4,1,0,2,1,0.5999999999965846,11166.777447405784,51.09015983601319,0.28518089793228796,0.5590295544154954,6.0
240,239,2,12035.815490357785,0,1,1,1,1,0.599999999999712,11216.91593575134,40.54484343337525,0.284370067505901,0.586012340786814,2.0
241,483,0,12241.979260003785,4,1,0,1,1,0.5999999915333954,11120.612101428134,56.6306432304938,0.2857890660154229,0.5520419382157306,7.0
242,431,1,12699.97929867129,4,2,1,1,1,0.6,11196.902648843097,44.00381518134521,0.2846877228600125,0.5750451356547092,5.0
243,950,2,12483.38065482696,1,1,0,1,0,0.5999999809495575,11082.033232382419,62.15704008924844,0.2862719092643735,0.5460064658790574,7.0
244,782,1,13298.820172027969,4,0,1,1,1,0.5999999999992967,11279.791183021782,24.255830881270597,0.28307186993845174,0.6728481727872601,0.0
245,360,2,10531.191033423525,1,1,0,2,0,0.5999999999999605,11069.603639515104,63.319976266130666,0.28641282843865046,0.545022132202379,7.0
246,861,2,9072.715276141136,1,0,0,1,0,0.599999999999989,11299.907120149195,28.403240731052872,0.28303208968347615,0.6393090270701568,0.0
247,802,2,7470.160762870326,2,1,1,1,0,0.5999999999999238,10997.244070854646,68.45824244821051,0.28719737625663616,0.5410555429634741,7.0
248,798,0,11702.851226714947,2,1,1,1,1,0.5999999999999996,11258.19984756238,31.398499379826983,0.2835947819264598,0.6240718761173093,0.0
249,816,2,9409.828604061107,2,1,0,1,0,0.5999999999928932,11055.888088275851,64.56152733639956,0.28656568942797905,0.5440146896414187,7.0
250,201,2,11261.155200017214,4,1,1,1,1,0.5999999999999579,11178.343323838923,46.87045002742195,0.2849605534133516,0.5671041066740949,5.0
251,503,0,8962.09344655519,4,1,1,1,1,0.5999999999999993,11194.711305742398,44.3575163083288,0.28472091368923336,0.5740114389473425,5.0
252,558,0,12365.898679446662,4,1,1,1,1,0.5986378718911652,11284.075454150916,21.717453201270384,0.28294072443086576,0.6995917965565697,0.0
253,790,1,5192.386432122073,0,1,0,1,1,0.5999999999968445,11187.997433976714,48.161594787887395,0.2848873707540499,0.5640375857352676,6.0
254,966,2,6661.409406738753,1,1,1,0,0,0.5999987766631761,11303.073667890145,22.51555822875532,0.28277160316887745,0.6920377254877266,0.0
255,756,0,7338.492580223705,4,1,1,1,1,0.5999999999999999,11277.624073267732,25.128952053415627,0.2831304941410034,0.665410084399043,0.0
256,673,0,10642.769696433172,2,1,0,1,1,0.6,11152.780124208215,52.87820833751519,0.28537311361336914,0.557034364439017,6.0
257,307,0,13396.543562691026,1,1,1,1,1,0.6,11089.828801159158,57.879029435899945,0.2861354967004262,0.5500348113029815,7.0
258,761,1,12942.523918093493,3,1,0,1,1,0.5999999999999807,11256.292744786215,36.27298591212917,0.28380350057061876,0.6021091830639417,0.0
259,917,1,11769.795367538825,3,1,1,1,1,0.599999999999576,11253.530725417866,32.64068312919979,0.2836940133944811,0.6180631817588257,0.0
